376,645,658,778,804
132,485,786,793,795
130,448,450,642,778
91,149,448,450,642
286,376,450,642,778
130,450,778,786,798
373,450,681,778,785
303,380,645,785,797
376,450,778,785,786
618,635,681,713,748
36,115,362,488,497
448,642,645,797,804
233,475,530,642,778
115,362,645,658,778
448,450,642,658,778
376,450,778,786,796
233,286,303,635,778
115,286,450,778,786
131,376,450,635,658
450,530,778,786,797
115,286,450,778,804
94,202,233,286,645
373,450,658,681,785
254,395,645,785,795
233,286,303,450,778
91,373,642,778,786
3,80,217,645,778
149,448,450,778,788
376,450,778,785,797
286,373,450,681,778
94,143,645,658,778
115,450,778,797,804
233,376,645,658,785
115,286,473,778,785
248,485,488,748,787
448,642,645,658,778
91,448,450,642,778
286,376,642,752,778
448,473,642,645,778
448,450,645,778,785
376,450,635,778,786
376,445,658,786,798
169,448,474,571,773
115,450,462,658,778
149,448,450,642,778
233,303,645,778,795
184,475,642,681,804
286,448,450,642,778
131,145,530,778,786
197,376,392,658,804
376,407,450,635,658
233,376,645,748,787
233,286,303,778,788
248,380,530,752,778
376,450,778,786,804
376,450,658,778,786
91,571,598,778,785
91,376,645,788,804
428,745,785,786,804
130,286,450,681,778
130,450,778,797,804
115,450,473,778,788
286,319,645,778,785
233,286,303,445,778
286,448,450,658,778
286,448,642,645,778
448,645,778,788,804
248,488,645,681,788
376,450,658,778,785
94,196,248,474,778
376,645,778,784,785
233,373,450,681,785
245,448,645,658,778
212,479,645,788,804
233,373,645,797,804
286,450,530,778,786
115,681,778,786,804
286,354,658,778,797
257,286,450,778,786
286,450,642,681,778
303,380,571,591,778
9,89,381,681,774
184,497,526,530,784
277,354,472,642,658
286,448,645,681,778
115,362,450,658,778
65,450,778,786,797
115,286,450,681,786
277,450,479,793,798
3,94,105,130,143
130,286,450,642,778
342,485,645,778,785
145,184,448,530,778
448,473,596,778,804
248,373,530,748,787
130,450,598,778,804
233,286,450,778,786
233,286,303,645,778
130,645,785,798,804
376,445,778,785,788
303,445,474,658,778
130,464,488,598,642
51,157,260,450,778
233,376,445,785,794
248,598,645,788,793
233,450,530,778,788
145,376,450,530,778
149,286,448,450,642
26,248,530,778,785
373,642,645,658,778
91,184,448,778,785
291,376,635,658,666
233,286,376,450,778
260,645,658,681,785
260,279,598,620,778
286,400,450,645,778
589,645,658,778,785
450,530,658,785,786
233,488,549,778,805
376,645,658,785,786
34,82,107,149,448
376,598,645,752,778
448,645,658,778,785
25,373,473,788,798
286,376,645,658,778
212,381,645,785,788
373,645,681,785,786
233,376,450,786,796
376,645,785,786,788
448,450,642,778,788
149,448,450,642,658
115,473,645,681,788
94,130,248,645,798
376,642,645,658,778
94,286,450,658,778
448,450,778,786,804
197,282,612,658,681
282,450,598,658,778
89,488,778,795,805
55,68,212,233,464
36,376,658,745,778
186,428,450,699,778
450,778,785,786,797
184,380,488,795,805
115,245,286,450,778
135,381,395,448,450
192,277,479,645,658
286,448,473,573,797
450,658,778,786,798
149,233,448,642,658
115,645,658,681,785
130,445,642,658,778
448,473,635,642,778
115,233,681,778,795
145,233,286,645,752
94,233,450,642,778
110,248,598,785,794
89,233,380,645,778
286,448,450,778,786
248,645,778,786,798
450,591,788,795,797
248,645,658,681,787
233,286,376,450,786
319,376,645,778,785
448,598,658,785,804
376,450,695,786,788
233,642,645,784,798
286,376,450,778,786
130,497,778,786,804
376,450,645,778,785
376,645,752,778,786
143,450,598,681,785
130,450,642,778,804
197,212,645,658,681
448,450,658,793,797
233,378,448,598,778
530,778,785,797,804
130,450,612,642,681
450,482,497,530,642
254,395,450,778,786
91,277,354,658,785
184,214,488,778,785
286,448,450,658,681
105,658,681,715,798
286,376,645,778,785
145,645,778,788,805
145,248,342,530,804
248,488,591,727,730
94,642,645,778,805
26,330,461,475,730
233,373,450,681,778
59,143,226,652,681
94,132,202,571,772
260,279,787,804,805
212,530,645,658,785
115,473,645,681,778
450,645,778,786,804
376,497,645,730,785
257,376,472,785,788
149,448,450,479,778
34,233,362,373,470
94,727,778,784,787
91,645,778,786,788
380,381,526,530,778
9,248,488,642,645
448,642,645,778,788
130,642,645,681,795
245,642,645,786,797
373,645,658,681,785
94,202,233,473,778
245,448,450,642,645
38,376,445,471,786
130,450,547,745,778
130,149,334,373,445
245,448,645,778,804
115,245,450,681,778
376,450,604,778,785
376,645,768,778,785
448,450,658,778,786
34,65,68,141,143
233,286,303,472,778
450,642,778,793,797
362,450,497,778,786
115,645,658,778,786
376,645,778,785,788
115,286,450,778,796
448,642,645,681,730
130,213,473,547,778
213,286,445,658,786
472,642,658,778,798
91,376,645,778,785
286,461,645,681,788
448,450,658,778,785
286,373,450,530,786
448,450,470,642,778
130,376,450,642,778
233,303,450,635,785
91,423,598,635,785
286,445,448,658,778
25,91,196,233,786
445,482,778,785,797
233,475,530,752,786
448,450,778,785,788
3,115,450,658,778
130,286,778,785,804
1,2,3,4,5
149,448,473,778,786
245,303,381,645,785
233,376,598,642,804
376,645,658,681,785
130,542,547,684,777
286,342,604,778,793
450,530,642,786,788
248,373,450,778,785
91,149,376,778,786
245,286,681,764,786
130,257,658,681,778
248,488,727,730,798
121,448,547,778,795
448,450,658,681,785
34,300,448,645,785
184,448,642,645,681
145,184,233,450,645
376,450,658,785,786
184,448,497,642,778
376,645,658,778,785
376,450,645,701,785
212,245,778,786,804
94,645,658,778,786
115,450,658,778,796
303,488,730,778,804
233,376,658,787,804
233,286,448,645,778
232,310,788,795,797
39,350,601,781,793
286,303,450,778,786
319,645,785,797,804
350,376,635,645,785
122,350,473,598,785
233,260,641,778,798
82,212,248,445,530
286,376,450,778,788
344,448,658,785,786
448,450,497,642,778
376,635,645,752,778
145,245,530,778,786
392,450,658,778,798
